who_region,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,latitude,longitude
4_Eur,Imola/ITA,2017.0,24.923,,25.273,99.0,,94.0,44.3556,11.7203
4_Eur,Imola/ITA,2018.0,22.889,,25.339,98.0,,93.0,44.3556,11.7203
4_Eur,Imola/ITA,2019.0,22.717,,24.423,99.0,,95.0,44.3556,11.7203
4_Eur,Imola/ITA,2020.0,25.075,,27.011,98.0,,99.0,44.3556,11.7203
4_Eur,Imola/ITA,2021.0,22.478,,25.658,98.0,,96.0,44.3556,11.7203
3_Sear,Imphal/IND,2020.0,137.0,69.0,22.0,,,,24.81667,93.95
4_Eur,Imst/AUT,2010.0,20.209,,38.047,,,96.0,47.2175025,10.735846
6_Wpr,Incheon/KOR,2010.0,55.743,,0.031,,,,37.51298216,126.6442377
6_Wpr,Incheon/KOR,2011.0,54.759,,0.03,,,,37.51703944,126.6469561
6_Wpr,Incheon/KOR,2012.0,48.422,,0.028,,,,37.51388655,126.6423515
6_Wpr,Incheon/KOR,2013.0,50.003,,0.027,,,,37.50063801,126.6103792
6_Wpr,Incheon/KOR,2014.0,50.194,,0.028,,,,37.49613284,126.6257086
6_Wpr,Incheon/KOR,2015.0,52.343,29.432,1.271,,,,37.49806484,126.6219451
6_Wpr,Incheon/KOR,2016.0,48.569,27.354,1.201,,,,37.52127171,126.5265315
6_Wpr,Incheon/KOR,2017.0,46.143,24.797,0.023,,,,37.52448,126.51775
6_Wpr,Incheon/KOR,2018.0,40.187,22.045,0.023,,,,37.51855909,126.5294091
6_Wpr,Incheon/KOR,2019.0,42.142,22.701,0.022,,,,37.51254,126.534352
2_Amr,Independencia/CHL,2010.0,59.894,25.213,30.547,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2011.0,63.767,24.946,31.619,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2012.0,62.916,23.317,,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2013.0,67.36,24.537,,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2014.0,59.944,29.084,,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2015.0,66.889,31.003,,,,,-33.4223,-70.6511
2_Amr,Independencia/CHL,2016.0,62.297,29.104,,,,,-33.4223,-70.6511
2_Amr,Indianapolis Carmel Anderson IN/USA,2010.0,26.95,13.96,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2011.0,22.95,12.6,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2012.0,24.1,11.267,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2013.0,20.7,11.25,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2014.0,22.15,11.883,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2015.0,22.5,10.433,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2016.0,21.75,9.48,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2017.0,19.85,8.96,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2018.0,20.9,9.733,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2019.0,21.3,9.733,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2020.0,22.0,9.72,,,,,39.83404433,-86.0641925
2_Amr,Indianapolis Carmel Anderson IN/USA,2021.0,20.7,10.82,,,,,39.83404433,-86.0641925
3_Sear,Indore/IND,2011.0,123.507,,,,,,23.21,76.43805556
3_Sear,Indore/IND,2012.0,142.748,,,89.0,,,22.80130688,75.95444847
3_Sear,Indore/IND,2013.0,158.145,,,,,,23.21,76.43805556
3_Sear,Indore/IND,2014.0,134.977,,,,,,23.21,76.43805556
3_Sear,Indore/IND,2015.0,100.237,,,,,,23.21,76.43805556
3_Sear,Indore/IND,2020.0,75.0,33.333,19.667,,,,22.80130688,75.95444847
4_Eur,Inegol/TUR,2015.0,77.4,,32.616,92.0,,97.0,40.0809,29.5002
4_Eur,Inegol/TUR,2016.0,63.361,,29.614,100.0,,100.0,40.0809,29.5002
4_Eur,Inegol/TUR,2017.0,65.182,,34.076,97.0,,98.0,40.0809,29.5002
4_Eur,Inegol/TUR,2018.0,42.653,,29.215,98.0,,98.0,40.0809,29.5002
4_Eur,Inegol/TUR,2019.0,53.408,,31.557,97.0,,92.0,40.0809,29.5002
4_Eur,Inegol/TUR,2020.0,58.06,,31.204,99.0,,99.0,40.0809,29.5002
4_Eur,Ingersheim/DEU,2013.0,25.161,,42.989,100.0,,100.0,48.96047,9.18403
4_Eur,Ingolstadt/DEU,2010.0,24.95,,32.12,99.0,,93.0,48.769192,11.428767
4_Eur,Ingolstadt/DEU,2013.0,22.039,15.73,29.033,99.0,99.0,99.0,48.76942933,11.42877733
4_Eur,Ingolstadt/DEU,2014.0,19.902,14.225,26.734,97.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2015.0,18.874,13.641,27.359,100.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2016.0,16.803,12.175,25.759,100.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2017.0,18.391,13.569,25.107,100.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2018.0,19.1,13.878,24.36,100.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2019.0,16.469,10.673,22.948,100.0,99.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2020.0,15.329,10.309,20.003,100.0,100.0,100.0,48.7694,11.4288
4_Eur,Ingolstadt/DEU,2021.0,14.629,10.195,18.37,98.0,97.0,99.0,48.7694,11.4288
4_Eur,Innenstadt/DEU,2013.0,,,44.498,,,99.0,52.263331,10.524609
4_Eur,Innermanzing/AUT,2013.0,,,9.686,,,93.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2014.0,,,8.304,,,94.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2015.0,,,8.485,,,92.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2016.0,,,9.88,,,94.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2017.0,,,9.52,,,95.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2018.0,,,7.435,,,95.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2019.0,,,5.627,,,95.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2020.0,,,5.859,,,95.0,48.1051,15.9189
4_Eur,Innermanzing/AUT,2021.0,,,7.024,,,96.0,48.1051,15.9189
4_Eur,Innsbruck/AUT,2010.0,22.831,16.114,28.56,,,96.0,47.273101,11.39880617
4_Eur,Innsbruck/AUT,2013.0,20.978,14.424,33.207,95.0,100.0,96.0,47.26709549,11.39808536
4_Eur,Innsbruck/AUT,2014.0,15.463,10.189,29.303,100.0,100.0,96.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2015.0,20.024,12.597,33.463,99.0,100.0,96.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2016.0,15.764,11.0,30.475,97.0,100.0,96.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2017.0,14.07,10.56,30.379,98.0,100.0,95.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2018.0,15.944,10.921,27.415,100.0,100.0,96.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2019.0,14.137,9.025,26.098,100.0,99.0,96.0,47.26793333,11.39466667
4_Eur,Innsbruck/AUT,2020.0,14.614,8.642,25.124,98.0,100.0,88.0,47.25735,11.394025
4_Eur,Innsbruck/AUT,2021.0,13.624,8.043,22.756,100.0,100.0,96.0,47.25735,11.394025
4_Eur,Inowroclaw/POL,2010.0,17.214,,,84.0,,,52.794722,18.245
4_Eur,Inowroclaw/POL,2013.0,10.248,,11.06,99.0,,89.0,52.79311467,18.24102933
4_Eur,Inowroclaw/POL,2014.0,31.853,,9.546,99.0,,100.0,52.7931,18.241
4_Eur,Inowroclaw/POL,2015.0,27.525,,10.092,98.0,,100.0,52.7931,18.241
4_Eur,Inowroclaw/POL,2016.0,27.544,,8.011,86.0,,93.0,52.7744,18.2477
4_Eur,Inowroclaw/POL,2017.0,27.39,,8.895,99.0,,99.0,52.7931,18.241
4_Eur,Inowroclaw/POL,2018.0,27.217,,10.55,99.0,,97.0,52.7931,18.241
4_Eur,Inowroclaw/POL,2019.0,21.18,,10.029,86.0,,93.0,52.7931,18.241
4_Eur,Inowroclaw/POL,2020.0,20.05,,8.673,100.0,,100.0,52.7931,18.241
2_Amr,Inuvik/CAN,2015.0,19.333,4.6,5.64,98.0,95.0,1.0,68.35702037,-133.7140565
2_Amr,Inuvik/CAN,2016.0,17.0,3.0,6.0,1.0,1.0,1.0,68.35702037,-133.7140565
2_Amr,Inuvik/CAN,2017.0,,3.0,,,1.0,,68.35702037,-133.7140565
2_Amr,Inuvik/CAN,2018.0,,4.0,4.0,,1.0,1.0,68.35702037,-133.7140565
2_Amr,Inuvik/CAN,2019.0,12.0,4.0,6.0,1.0,1.0,1.0,68.35702037,-133.7140565
2_Amr,Inuvik/CAN,2020.0,9.0,4.0,6.0,87.0,86.0,100.0,68.35702037,-133.7140565
6_Wpr,Invercargill/NZL,2012.0,23.6,,,88.0,,,-46.41318512,168.353775
4_Eur,Inverclyde/GBR,2016.0,,,26.216,,,66.0,55.9441,-4.7344
4_Eur,Inverclyde/GBR,2017.0,10.072,5.257,27.838,100.0,100.0,83.0,55.9441,-4.7344
4_Eur,Inverclyde/GBR,2018.0,11.711,6.177,32.276,100.0,100.0,100.0,55.9441,-4.7344
4_Eur,Inverclyde/GBR,2019.0,11.794,6.558,27.661,100.0,100.0,99.0,55.9441,-4.7344
4_Eur,Inverclyde/GBR,2020.0,9.55,4.851,20.534,100.0,100.0,98.0,55.944079,-4.734421
4_Eur,Inverness/GBR,2010.0,14.056,6.88,24.494,,89.0,89.0,57.481308,-4.241451
4_Eur,Inverness/GBR,2013.0,11.651,6.06,21.017,,,98.0,57.481308,-4.241451
4_Eur,Ioannina/GRC,2010.0,,14.863,14.776,,100.0,100.0,39.619999,20.85
4_Eur,Ioannina/GRC,2019.0,28.635,19.687,21.038,88.0,88.0,88.0,39.6712,20.8466
4_Eur,Ioannina/GRC,2020.0,32.162,25.417,22.198,100.0,100.0,100.0,39.6712,20.8466
4_Eur,Ioannina/GRC,2021.0,28.023,19.888,21.551,98.0,98.0,100.0,39.6712,20.8466
2_Amr,Iowa City IA/USA,2010.0,,11.5,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2011.0,,10.3,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2012.0,,9.6,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2013.0,,9.0,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2014.0,,9.0,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2015.0,,8.4,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2016.0,,7.4,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2017.0,,7.3,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2018.0,,8.0,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2019.0,,7.6,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2020.0,,7.8,,,,,41.657232,-91.503478
2_Amr,Iowa City IA/USA,2021.0,,8.3,,,,,41.657232,-91.503478
6_Wpr,Ipswich/AUS,2015.0,14.587,,6.323,97.0,,1.0,-27.6528,152.7741
6_Wpr,Ipswich/AUS,2016.0,13.099,,14.909,98.0,,1.0,-27.6528,152.7741
6_Wpr,Ipswich/AUS,2019.0,24.3,,9.9,1.0,,1.0,-27.6529,152.7739
2_Amr,Iqaluit/CAN,2017.0,,4.0,11.0,,1.0,1.0,63.751619,-68.522433
2_Amr,Iqaluit/CAN,2018.0,,5.0,11.0,,1.0,1.0,63.751619,-68.522433
2_Amr,Iqaluit/CAN,2019.0,,,9.0,,,1.0,63.751619,-68.522433
4_Eur,Irakleio/GRC,2019.0,34.678,,,78.0,,,35.3333,25.1353
4_Eur,Irakleio/GRC,2020.0,25.979,,,77.0,,,35.3333,25.1353
2_Amr,Irapuato/MEX,2011.0,54.9,,,,,,20.67866516,-101.3544922
2_Amr,Irapuato/MEX,2018.0,65.5,20.0,46.0,97.0,98.0,89.0,20.81198241,-101.4469426
5_Emr,Irbid/JOR,2015.0,73.462,23.0,,75.0,75.0,,32.54117998,35.88732361
5_Emr,Irbid/JOR,2016.0,57.05,,,,,,32.55233693,35.85222531
5_Emr,Irbid/JOR,2017.0,52.615,,,,,,32.55233693,35.85222531
5_Emr,Irbid/JOR,2018.0,48.55,,18.9,96.0,,96.0,32.543275,35.8576
5_Emr,Irbid/JOR,2019.0,42.65,,20.0,89.0,,91.0,32.546894,35.85445
5_Emr,Irbid/JOR,2020.0,30.15,,16.4,1.0,,1.0,32.546894,35.85445
5_Emr,Irbid/JOR,2021.0,,21.7,17.2,,1.0,1.0,32.546894,35.85445
4_Eur,Irvinestown/GBR,2013.0,11.319,,,79.0,,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2014.0,6.938,,,94.0,,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2015.0,6.594,,,95.0,,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2016.0,5.421,,,80.0,,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2017.0,5.63,,,94.0,,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2018.0,7.565,4.476,,92.0,40.0,,54.4395,-7.9003
4_Eur,Irvinestown/GBR,2019.0,8.387,4.973,,98.0,98.0,,54.4395,-7.9003
4_Eur,Isaccea/ROU,2013.0,18.303,,,,,,45.27103651,28.424456
4_Eur,Isalnita/ROU,2016.0,,,21.149,,,82.0,44.3866,23.7337
4_Eur,Isalnita/ROU,2017.0,,,14.244,,,95.0,44.3866,23.7337
4_Eur,Isalnita/ROU,2018.0,,,11.577,,,59.0,44.3866,23.7337
4_Eur,Isalnita/ROU,2019.0,,,18.586,,,93.0,44.3866,23.7337
4_Eur,Isalnita/ROU,2021.0,,,13.752,,,93.0,44.3866,23.7337
4_Eur,Isbergues/FRA,2016.0,34.718,,,0.0,,,50.6258,2.4732
4_Eur,Isbergues/FRA,2017.0,20.892,,,96.0,,,50.6258,2.4732
4_Eur,Isbergues/FRA,2018.0,21.516,,,52.0,,,50.6258,2.4732
4_Eur,Iserlohn/DEU,2010.0,27.228,,35.187,99.0,,92.0,51.374191,7.697778
4_Eur,Isernia/ITA,2010.0,25.315,,41.793,83.0,,80.0,41.597221,14.233611
4_Eur,Isernia/ITA,2013.0,23.421,,40.169,36.0,,42.0,41.5972,14.2336
4_Eur,Isernia/ITA,2014.0,26.505,,38.618,58.0,,83.0,41.5972,14.2336
4_Eur,Isernia/ITA,2015.0,19.077,,26.988,75.0,,87.0,41.5972,14.2336
4_Eur,Isernia/ITA,2016.0,17.259,,23.028,81.0,,91.0,41.5972,14.2336
4_Eur,Isernia/ITA,2018.0,11.928,,20.043,86.0,,83.0,41.5972,14.2336
4_Eur,Isernia/ITA,2019.0,9.2,,17.803,26.0,,80.0,41.5972,14.2336
4_Eur,Isernia/ITA,2020.0,,,16.625,,,95.0,41.5972,14.2336
4_Eur,Isernia/ITA,2021.0,,,29.518,,,96.0,41.5972,14.2336
5_Emr,Isfahan/IRN,2010.0,168.633,,,,,,32.64333216,51.68539937
5_Emr,Isfahan/IRN,2011.0,111.167,50.333,,,,,32.45166667,51.69346667
5_Emr,Isfahan/IRN,2012.0,111.167,,,,,,32.45166524,51.69346619
5_Emr,Isfahan/IRN,2016.0,,29.879,,,,,32.654627,51.667983
5_Emr,Islamabad/PAK,2011.0,,66.1,,,,,33.68330765,73.06439972
5_Emr,Islamabad/PAK,2018.0,,37.83,29.2,,,,33.738045,73.084488
5_Emr,Islamabad/PAK,2019.0,,39.784,22.544,,,,33.738046,73.084489
5_Emr,Islamabad/PAK,2020.0,,32.294,21.062,,,,33.738047,73.08449
5_Emr,Islamabad/PAK,2021.0,35.49,,14.99,,,,33.738047,73.08449
4_Eur,Isparta/TUR,2010.0,73.06,,,97.0,,,37.777779,30.547777
4_Eur,Isparta/TUR,2015.0,61.246,,,97.0,,,37.777,30.5471
4_Eur,Isparta/TUR,2016.0,55.589,,,100.0,,,37.777,30.5471
4_Eur,Isparta/TUR,2017.0,57.991,,,82.0,,,37.777,30.5471
4_Eur,Isparta/TUR,2018.0,65.04,,,96.0,,,37.777,30.5471
4_Eur,Isparta/TUR,2019.0,47.288,29.148,39.467,99.0,54.0,41.0,37.777,30.5471
4_Eur,Isparta/TUR,2020.0,42.679,25.208,40.612,99.0,96.0,37.0,37.7603,30.5794
4_Eur,Issoire/FRA,2010.0,,,16.819,,,99.0,45.544531,3.248278
4_Eur,Issoire/FRA,2013.0,15.519,,16.195,43.0,,48.0,45.54495,3.2483
4_Eur,Issoire/FRA,2014.0,13.963,,16.215,97.0,,97.0,45.5454,3.2483
4_Eur,Issoire/FRA,2015.0,12.98,,15.259,98.0,,100.0,45.5454,3.2483
4_Eur,Issoire/FRA,2016.0,13.419,,14.963,98.0,,100.0,45.5454,3.2483
4_Eur,Issoire/FRA,2017.0,14.963,,13.911,95.0,,96.0,45.5454,3.2483
4_Eur,Issoudun/FRA,2014.0,10.062,10.643,25.292,4.0,4.0,0.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2015.0,7.642,9.654,18.105,4.0,97.0,98.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2016.0,,7.892,16.289,,96.0,100.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2017.0,,7.525,14.831,,97.0,95.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2018.0,,7.354,14.282,,98.0,99.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2019.0,,7.169,15.233,,89.0,90.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2020.0,,5.562,10.817,,95.0,92.0,46.9429,2.0033
4_Eur,Issoudun/FRA,2021.0,,6.8,12.202,,96.0,97.0,46.9429,2.0033
4_Eur,Issy Les Moulineaux/FRA,2010.0,25.329,,31.476,94.0,,95.0,48.8225,2.2692
4_Eur,Istanbul/TUR,2010.0,50.484,,,95.0,,,41.021833,29.0103056
4_Eur,Istanbul/TUR,2015.0,55.001,9.615,65.303,69.0,19.0,73.0,41.0147,28.9547
4_Eur,Istanbul/TUR,2016.0,42.957,16.073,53.452,100.0,100.0,100.0,41.0147,28.9547
4_Eur,Istanbul/TUR,2017.0,61.413,26.128,82.821,89.0,86.0,86.0,41.0147,28.9547
4_Eur,Istanbul/TUR,2018.0,51.188,28.781,77.032,94.0,85.0,94.0,41.0147,28.9547
4_Eur,Istanbul/TUR,2019.0,47.893,26.369,97.479,99.0,99.0,97.0,41.0147,28.9547
4_Eur,Istanbul/TUR,2020.0,40.628,21.392,86.77,94.0,97.0,98.0,41.0147,28.9547
4_Eur,Istres/FRA,2010.0,,,16.372,,,96.0,43.509444,4.982778
4_Eur,Istres/FRA,2013.0,,,13.276,,,90.0,43.5061,4.9829
4_Eur,Istres/FRA,2014.0,,,14.674,,,95.0,43.5061,4.9829
4_Eur,Istres/FRA,2015.0,,,14.989,,,96.0,43.5061,4.9829
4_Eur,Istres/FRA,2016.0,,,20.234,,,17.0,43.5061,4.9829
2_Amr,Itaborai/BRA,2010.0,46.0,,,,,,-22.71845,-42.94635061
2_Amr,Itaborai/BRA,2011.0,43.667,,,,,,-22.68711833,-42.87740535
2_Amr,Itaborai/BRA,2012.0,38.5,,10.0,,,,-22.6827,-42.85504626
2_Amr,Itaborai/BRA,2013.0,38.0,13.99,8.5,,,,-22.6855555,-42.8317095
2_Amr,Itaborai/BRA,2014.0,46.0,18.02,10.0,,,,-22.68555548,-42.8317092
2_Amr,Itaborai/BRA,2015.0,32.0,8.0,10.5,,,,-22.6855555,-42.8317095
2_Amr,Itaborai/BRA,2018.0,18.5,,2.754,86.0,,87.0,-22.6855555,-42.8317095
2_Amr,Itaborai/BRA,2019.0,22.034,,5.336,92.0,,90.0,-22.6855555,-42.8317095
2_Amr,Itaguai/BRA,2010.0,35.25,,14.0,,,,-22.8632055,-43.78097641
2_Amr,Itaguai/BRA,2011.0,32.0,,,,,,-22.874843,-43.770067
2_Amr,Itaguai/BRA,2012.0,31.2,,19.0,,,,-22.86449,-43.78814375
2_Amr,Itaguai/BRA,2013.0,26.0,,21.0,,,,-22.874843,-43.770067
2_Amr,Itaguai/BRA,2014.0,30.333,,16.0,,,,-22.88462683,-43.80335038
2_Amr,Itaguai/BRA,2015.0,31.0,,20.0,,,,-22.874843,-43.770067
2_Amr,Itaguai/BRA,2018.0,,,14.326,,,87.0,-22.874843,-43.770067
2_Amr,Itaguai/BRA,2019.0,12.759,,12.95,92.0,,93.0,-22.874843,-43.770067
2_Amr,Itagui/COL,2010.0,53.0,,35.0,86.0,,,6.1688495,-75.6199185
2_Amr,Itagui/COL,2011.0,46.0,23.0,,57.0,62.0,,6.175682,-75.609409
2_Amr,Itagui/COL,2012.0,48.333,24.0,19.0,56.0,55.0,0.0,6.1725902,-75.6129714
2_Amr,Itagui/COL,2013.0,46.167,27.3,22.1,94.0,92.0,1.0,6.174093,-75.6081075
2_Amr,Itagui/COL,2014.0,50.233,28.6,29.9,87.0,93.0,1.0,6.171474781,-75.61158738
2_Amr,Itagui/COL,2015.0,46.1,26.05,30.2,96.0,91.0,1.0,6.175084,-75.60834
2_Amr,Itagui/COL,2018.0,43.738,19.645,,,14.0,,6.179195,-75.627485
2_Amr,Itagui/COL,2019.0,45.058,18.988,,,97.0,,6.179195,-75.627485
4_Eur,Ittigen/CHE,2012.0,18.0,,24.0,,,,46.9763955,7.47872109
4_Eur,Ittigen/CHE,2013.0,18.16,,24.181,,,99.0,46.9763985,7.478720363
4_Eur,Ittigen/CHE,2014.0,15.0,,21.0,,,,46.9763955,7.47872109
4_Eur,Ittigen/CHE,2015.0,16.981,,21.778,,,98.0,46.9763985,7.478720363
4_Eur,Ittigen/CHE,2016.0,14.85,,20.083,,,99.0,46.9763985,7.478720363
4_Eur,Ittigen/CHE,2017.0,13.716,,19.755,,,99.0,46.9763985,7.478720363
4_Eur,Ittigen/CHE,2018.0,,,16.945,,,99.0,46.97639775,7.478720545
4_Eur,Ittigen/CHE,2019.0,,,17.764,,,96.0,46.97639775,7.478720545
4_Eur,Ittigen/CHE,2020.0,,,15.4,,,,46.97639554,7.47872109
4_Eur,Itzehoe/DEU,2010.0,23.438,,53.69,100.0,,100.0,53.928032,9.511769
4_Eur,Itzehoe/DEU,2013.0,19.607,12.936,40.1,100.0,100.0,100.0,53.928021,9.51177675
4_Eur,Itzehoe/DEU,2014.0,21.815,15.716,36.368,97.0,97.0,100.0,53.928,9.5118
4_Eur,Itzehoe/DEU,2015.0,24.775,15.03,36.422,50.0,50.0,93.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2016.0,15.938,12.479,37.08,99.0,96.0,100.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2017.0,16.293,11.129,34.782,100.0,97.0,99.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2018.0,18.385,11.637,34.992,99.0,99.0,100.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2019.0,16.745,10.742,31.511,97.0,97.0,88.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2020.0,13.606,8.292,27.112,100.0,100.0,100.0,53.92635,9.5222
4_Eur,Itzehoe/DEU,2021.0,13.198,8.436,25.949,100.0,100.0,100.0,53.92635,9.5222
4_Eur,Ivrea/ITA,2013.0,,23.514,25.406,,,86.0,45.4512,7.878
4_Eur,Ivry Sur Seine/FRA,2010.0,,,37.589,,,93.0,48.8175,2.395
4_Eur,Iwonicz Zdroj/POL,2017.0,22.713,,,98.0,,,49.5652,21.7913
4_Eur,Iwonicz Zdroj/POL,2018.0,23.247,,,99.0,,,49.5652,21.7913
4_Eur,Iwonicz Zdroj/POL,2019.0,18.18,,,96.0,,,49.5652,21.7913
4_Eur,Iwonicz Zdroj/POL,2020.0,14.122,,,97.0,,,49.5652,21.7913
4_Eur,Ixelles/BEL,2013.0,,,42.983,,,97.0,50.83188404,4.379475503
4_Eur,Iz Zejtun/MLT,2013.0,,10.486,13.766,,,93.0,35.852291,14.538986
4_Eur,Izmir/TUR,2010.0,50.833,,,94.0,,,38.42621538,27.13444538
4_Eur,Izmir/TUR,2015.0,29.095,,,94.0,,,38.4322,27.1444
4_Eur,Izmir/TUR,2016.0,40.523,,2.935,100.0,,100.0,38.4322,27.1444
4_Eur,Izmir/TUR,2017.0,36.77,,,97.0,,,38.4322,27.1444
4_Eur,Izmir/TUR,2018.0,36.017,,,97.0,,,38.4322,27.1444
4_Eur,Izmir/TUR,2019.0,31.132,,,96.0,,,38.4322,27.1444
4_Eur,Izmir/TUR,2020.0,37.955,29.031,,97.0,16.0,,38.4322,27.1444
4_Eur,Izmit/TUR,2015.0,57.247,,53.467,97.0,,99.0,40.76695,29.9447
4_Eur,Izmit/TUR,2016.0,50.561,,50.624,100.0,,100.0,40.76695,29.9447
4_Eur,Izmit/TUR,2017.0,64.814,,56.249,90.0,,97.0,40.76695,29.9447
4_Eur,Izmit/TUR,2018.0,58.963,27.504,42.384,97.0,19.0,58.0,40.76695,29.9447
4_Eur,Izmit/TUR,2019.0,51.432,19.839,48.743,97.0,95.0,94.0,40.76695,29.9447
4_Eur,Izmit/TUR,2020.0,42.989,18.159,28.385,94.0,98.0,95.0,40.76695,29.9447
2_Amr,Iztacalco/MEX,2010.0,44.54,,,98.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2011.0,48.552,,,94.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2012.0,42.47,,,90.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2013.0,40.006,,,94.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2014.0,36.643,,,97.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2015.0,35.1,,,96.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2016.0,32.939,,,91.0,,,19.384413,-99.117641
2_Amr,Iztacalco/MEX,2017.0,34.728,,,76.0,,,19.384413,-99.117641
2_Amr,Iztapalapa/MEX,2010.0,,23.326,27.586,,91.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2011.0,44.332,25.009,27.701,48.0,94.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2012.0,49.197,24.926,29.881,92.0,89.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2013.0,48.543,25.786,29.738,94.0,94.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2014.0,47.056,24.813,29.026,92.0,92.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2015.0,46.964,26.092,29.148,93.0,93.0,1.0,19.360794,-99.07388
2_Amr,Iztapalapa/MEX,2016.0,49.619,26.073,28.758,55.0,55.0,1.0,19.360794,-99.07388
3_Sear,Jabalpur/IND,2011.0,72.934,,,,,,23.30416667,80.65111111
3_Sear,Jabalpur/IND,2012.0,75.011,,,,,,23.30416667,80.65111111
3_Sear,Jabalpur/IND,2013.0,68.835,,,,,,23.30416667,80.65111111
3_Sear,Jabalpur/IND,2014.0,72.627,,,,,,23.30416667,80.65111111
3_Sear,Jabalpur/IND,2015.0,87.87,41.4,,,,,23.16326944,79.96867333
